"ID","Date","Year","Method_EN","Ti.1_So.2_Ha.3","Crop.type","Main.crop.or.cover.crop","Coordinates..center.of.the.field.","Country","Farm","geometry","Crop","type","Month"
45,"2023-04-28",2023,"Sowing",2,"Corn","Main crop","5.65016104660558,51.9889387353612","IT","Vallevecchia","POLYGON ((5.651351 51.988054, 5.650305 51.987839, 5.64884 51.989667, 5.650283 51.989988, 5.651351 51.988054))","Summer crop",2,"April"
47,"2023-09-14",2023,"Harvesting",3,"Corn","Main crop","5.63453342877921,51.9569681092814","IT","Vallevecchia","POLYGON ((5.634037 51.956779, 5.634116 51.956788, 5.634025 51.957102, 5.633675 51.957061, 5.633442 51.957865, 5.633778 51.957906, 5.633757 51.957971, 5.633665 51.958253, 5.633665 51.958253, 5.633665 51.958253, 5.633341 51.958212, 5.633308 51.958324, 5.634599 51.958533, 5.634677 51.958232, 5.634756 51.957927, 5.634966 51.957948, 5.63499 51.95786, 5.6346 51.957823, 5.634691 51.957512, 5.635072 51.957543, 5.635076 51.957527, 5.635175 51.95716, 5.635192 51.957094, 5.634962 51.957072, 5.634809 51.957059, 5.63481 51.957057, 5.634809 51.957057, 5.634817 51.957031, 5.634844 51.956933, 5.634914 51.956703, 5.634914 51.956703, 5.634914 51.956703, 5.634914 51.956703, 5.635172 51.956732, 5.635286 51.956745, 5.635303 51.956682, 5.635392 51.956349, 5.635405 51.956298, 5.635212 51.956278, 5.635016 51.956257, 5.635057 51.956114, 5.63506 51.956114, 5.635123 51.9559, 5.6355 51.955945, 5.635619 51.955498, 5.635264 51.955449, 5.635264 51.955449, 5.635264 51.955449, 5.635358 51.955186, 5.63539 51.955095, 5.63539 51.955095, 5.63539 51.955095, 5.63539 51.955095, 5.63539 51.955095, 5.635421 51.9551, 5.635712 51.955147, 5.635731 51.955077, 5.634945 51.954956, 5.634761 51.955566, 5.634445 51.956616, 5.634443 51.956623, 5.633818 51.956565, 5.633804 51.956616, 5.633766 51.956746, 5.634037 51.956779))","Summer crop",3,"September"
46,"2023-09-14",2023,"Harvesting",3,"Corn","Main crop","5.63453342877921,51.9569681092814","IT","Vallevecchia","POLYGON ((5.634037 51.956779, 5.634116 51.956788, 5.634025 51.957102, 5.633675 51.957061, 5.633442 51.957865, 5.633778 51.957906, 5.633757 51.957971, 5.633665 51.958253, 5.633665 51.958253, 5.633665 51.958253, 5.633341 51.958212, 5.633308 51.958324, 5.634599 51.958533, 5.634677 51.958232, 5.634756 51.957927, 5.634966 51.957948, 5.63499 51.95786, 5.6346 51.957823, 5.634691 51.957512, 5.635072 51.957543, 5.635076 51.957527, 5.635175 51.95716, 5.635192 51.957094, 5.634962 51.957072, 5.634809 51.957059, 5.63481 51.957057, 5.634809 51.957057, 5.634817 51.957031, 5.634844 51.956933, 5.634914 51.956703, 5.634914 51.956703, 5.634914 51.956703, 5.634914 51.956703, 5.635172 51.956732, 5.635286 51.956745, 5.635303 51.956682, 5.635392 51.956349, 5.635405 51.956298, 5.635212 51.956278, 5.635016 51.956257, 5.635057 51.956114, 5.63506 51.956114, 5.635123 51.9559, 5.6355 51.955945, 5.635619 51.955498, 5.635264 51.955449, 5.635264 51.955449, 5.635264 51.955449, 5.635358 51.955186, 5.63539 51.955095, 5.63539 51.955095, 5.63539 51.955095, 5.63539 51.955095, 5.63539 51.955095, 5.635421 51.9551, 5.635712 51.955147, 5.635731 51.955077, 5.634945 51.954956, 5.634761 51.955566, 5.634445 51.956616, 5.634443 51.956623, 5.633818 51.956565, 5.633804 51.956616, 5.633766 51.956746, 5.634037 51.956779))","Summer crop",3,"September"
16,"2024-05-28",2024,"Sowing",2,"Corn","Main crop","5.63297715616754,51.9564623588595","IT","Vallevecchia","POLYGON ((5.632247 51.956499, 5.631773 51.958106, 5.63315 51.958313, 5.633617 51.956725, 5.63367 51.956555, 5.634149 51.954911, 5.634192 51.954888, 5.634211 51.954824, 5.632809 51.954609, 5.632247 51.956499))","Summer crop",2,"May"
16,"2023-05-29",2023,"Sowing",2,"Soybean","Main crop","5.63297715616754,51.9564623588595","IT","Vallevecchia","POLYGON ((5.632247 51.956499, 5.631773 51.958106, 5.63315 51.958313, 5.633617 51.956725, 5.63367 51.956555, 5.634149 51.954911, 5.634192 51.954888, 5.634211 51.954824, 5.632809 51.954609, 5.632247 51.956499))","Summer crop",2,"May"
16,"2024-11-10",2024,"Harvesting",3,"Corn","Main crop","5.63297715616754,51.9564623588595","IT","Vallevecchia","POLYGON ((5.632247 51.956499, 5.631773 51.958106, 5.63315 51.958313, 5.633617 51.956725, 5.63367 51.956555, 5.634149 51.954911, 5.634192 51.954888, 5.634211 51.954824, 5.632809 51.954609, 5.632247 51.956499))","Summer crop",3,"November"
16,"2024-11-14",2024,"Sowing",2,"Winter wheat","Main crop","5.65686266346768,51.9942646742241","IT","Vallevecchia","POLYGON ((5.659002 51.994161, 5.655546 51.993387, 5.65504 51.994026, 5.654705 51.99444, 5.654716 51.994482, 5.65652 51.994884, 5.656553 51.994892, 5.655159 51.994579, 5.655218 51.994496, 5.656929 51.994871, 5.656864 51.99496, 5.656953 51.994979, 5.65702 51.994895, 5.65749 51.994996, 5.657434 51.995078, 5.65712 51.995015, 5.658262 51.995265, 5.658655 51.994578, 5.658733 51.994594, 5.658733 51.994594, 5.659002 51.994161),(5.656428 51.994634, 5.656664 51.99427, 5.657091 51.994374, 5.657802 51.994543, 5.657587 51.994885, 5.656428 51.994634),(5.655757 51.993708, 5.655756 51.993708, 5.655826 51.993613, 5.655757 51.993708))","Winter crop",2,"November"
16,"2023-10-06",2023,"Harvesting",3,"Soybean","Main crop","5.65686266346768,51.9942646742241","IT","Vallevecchia","POLYGON ((5.659002 51.994161, 5.655546 51.993387, 5.65504 51.994026, 5.654705 51.99444, 5.654716 51.994482, 5.65652 51.994884, 5.656553 51.994892, 5.655159 51.994579, 5.655218 51.994496, 5.656929 51.994871, 5.656864 51.99496, 5.656953 51.994979, 5.65702 51.994895, 5.65749 51.994996, 5.657434 51.995078, 5.65712 51.995015, 5.658262 51.995265, 5.658655 51.994578, 5.658733 51.994594, 5.658733 51.994594, 5.659002 51.994161),(5.656428 51.994634, 5.656664 51.99427, 5.657091 51.994374, 5.657802 51.994543, 5.657587 51.994885, 5.656428 51.994634),(5.655757 51.993708, 5.655756 51.993708, 5.655826 51.993613, 5.655757 51.993708))","Summer crop",3,"October"
14,"2024-11-14",2024,"Sowing",2,"Winter wheat","Main crop","5.65686266346768,51.9942646742241","IT","Vallevecchia","POLYGON ((5.659002 51.994161, 5.655546 51.993387, 5.65504 51.994026, 5.654705 51.99444, 5.654716 51.994482, 5.65652 51.994884, 5.656553 51.994892, 5.655159 51.994579, 5.655218 51.994496, 5.656929 51.994871, 5.656864 51.99496, 5.656953 51.994979, 5.65702 51.994895, 5.65749 51.994996, 5.657434 51.995078, 5.65712 51.995015, 5.658262 51.995265, 5.658655 51.994578, 5.658733 51.994594, 5.658733 51.994594, 5.659002 51.994161),(5.656428 51.994634, 5.656664 51.99427, 5.657091 51.994374, 5.657802 51.994543, 5.657587 51.994885, 5.656428 51.994634),(5.655757 51.993708, 5.655756 51.993708, 5.655826 51.993613, 5.655757 51.993708))","Winter crop",2,"November"
14,"2024-11-10",2024,"Harvesting",3,"Corn","Main crop","5.58017269731009,51.9921004863895","IT","Vallevecchia","POLYGON ((5.579028 51.991534, 5.579028 51.991534, 5.57837 51.992127, 5.578424 51.992151, 5.578424 51.992151, 5.579213 51.992492, 5.579372 51.992561, 5.580487 51.993056, 5.580766 51.993173, 5.580767 51.993173, 5.581986 51.992074, 5.581986 51.992074, 5.581963 51.992064, 5.580896 51.993001, 5.581946 51.992057, 5.581943 51.992055, 5.581638 51.991929, 5.581642 51.991925, 5.579572 51.991027, 5.579028 51.991534, 5.579028 51.991534))","Summer crop",3,"November"
14,"2024-05-28",2024,"Sowing",2,"Corn","Main crop","5.58017269731009,51.9921004863895","IT","Vallevecchia","POLYGON ((5.579028 51.991534, 5.579028 51.991534, 5.57837 51.992127, 5.578424 51.992151, 5.578424 51.992151, 5.579213 51.992492, 5.579372 51.992561, 5.580487 51.993056, 5.580766 51.993173, 5.580767 51.993173, 5.581986 51.992074, 5.581986 51.992074, 5.581963 51.992064, 5.580896 51.993001, 5.581946 51.992057, 5.581943 51.992055, 5.581638 51.991929, 5.581642 51.991925, 5.579572 51.991027, 5.579028 51.991534, 5.579028 51.991534))","Summer crop",2,"May"
14,"2023-10-06",2023,"Harvesting",3,"Soybean","Main crop","5.58017269731009,51.9921004863895","IT","Vallevecchia","POLYGON ((5.579028 51.991534, 5.579028 51.991534, 5.57837 51.992127, 5.578424 51.992151, 5.578424 51.992151, 5.579213 51.992492, 5.579372 51.992561, 5.580487 51.993056, 5.580766 51.993173, 5.580767 51.993173, 5.581986 51.992074, 5.581986 51.992074, 5.581963 51.992064, 5.580896 51.993001, 5.581946 51.992057, 5.581943 51.992055, 5.581638 51.991929, 5.581642 51.991925, 5.579572 51.991027, 5.579028 51.991534, 5.579028 51.991534))","Summer crop",3,"October"
14,"2024-01-14",2024,"Sowing",2,"Winter barley","Cover crop","5.58137783816865,51.990989949506","IT","Vallevecchia","POLYGON ((5.579585 51.991015, 5.579572 51.991027, 5.581986 51.992074, 5.583178 51.990998, 5.580817 51.989883, 5.579585 51.991015))","Winter crop",2,"January"
14,"2023-05-29",2023,"Sowing",2,"Soybean","Main crop","5.58137783816865,51.990989949506","IT","Vallevecchia","POLYGON ((5.579585 51.991015, 5.579572 51.991027, 5.581986 51.992074, 5.583178 51.990998, 5.580817 51.989883, 5.579585 51.991015))","Summer crop",2,"May"
15,"2024-11-14",2024,"Sowing",2,"Winter wheat","Main crop","5.58137783816865,51.990989949506","IT","Vallevecchia","POLYGON ((5.579585 51.991015, 5.579572 51.991027, 5.581986 51.992074, 5.583178 51.990998, 5.580817 51.989883, 5.579585 51.991015))","Winter crop",2,"November"
15,"2023-10-06",2023,"Harvesting",3,"Soybean","Main crop","5.58137783816865,51.990989949506","IT","Vallevecchia","POLYGON ((5.579585 51.991015, 5.579572 51.991027, 5.581986 51.992074, 5.583178 51.990998, 5.580817 51.989883, 5.579585 51.991015))","Summer crop",3,"October"
15,"2023-05-30",2023,"Sowing",2,"Soybean","Main crop","5.58315738733866,51.9895083025101","IT","Vallevecchia","POLYGON ((5.582109 51.988683, 5.581883 51.988904, 5.581883 51.988904, 5.581772 51.989013, 5.581772 51.989013, 5.581603 51.989178, 5.581556 51.98922, 5.583974 51.990279, 5.583997 51.990259, 5.584002 51.990254, 5.584104 51.990325, 5.584791 51.989786, 5.584687 51.989742, 5.582127 51.988682, 5.582119 51.988678, 5.582118 51.988675, 5.582109 51.988683))","Summer crop",2,"May"
15,"2024-11-10",2024,"Harvesting",3,"Corn","Main crop","5.58315738733866,51.9895083025101","IT","Vallevecchia","POLYGON ((5.582109 51.988683, 5.581883 51.988904, 5.581883 51.988904, 5.581772 51.989013, 5.581772 51.989013, 5.581603 51.989178, 5.581556 51.98922, 5.583974 51.990279, 5.583997 51.990259, 5.584002 51.990254, 5.584104 51.990325, 5.584791 51.989786, 5.584687 51.989742, 5.582127 51.988682, 5.582119 51.988678, 5.582118 51.988675, 5.582109 51.988683))","Summer crop",3,"November"
15,"2024-05-28",2024,"Sowing",2,"Corn","Main crop","5.58315738733866,51.9895083025101","IT","Vallevecchia","POLYGON ((5.582109 51.988683, 5.581883 51.988904, 5.581883 51.988904, 5.581772 51.989013, 5.581772 51.989013, 5.581603 51.989178, 5.581556 51.98922, 5.583974 51.990279, 5.583997 51.990259, 5.584002 51.990254, 5.584104 51.990325, 5.584791 51.989786, 5.584687 51.989742, 5.582127 51.988682, 5.582119 51.988678, 5.582118 51.988675, 5.582109 51.988683))","Summer crop",2,"May"
112,"2023-09-19",2023,"Sowing",2,"Rapeseed","Main crop","5.58239684219161,51.9901022183005","IT","Vallevecchia","POLYGON ((5.580817 51.989883, 5.583178 51.990998, 5.583974 51.990279, 5.581556 51.98922, 5.580817 51.989883))","Winter crop",2,"September"
112,"2023-05-30",2023,"Harvesting",3,"Winter wheat","Main crop","5.58494492699867,51.9912086224327","IT","Vallevecchia","POLYGON ((5.586601 51.991499, 5.584078 51.990426, 5.583459 51.990987, 5.583459 51.990987, 5.58554 51.991926, 5.586193 51.991665, 5.586601 51.991499))","Winter crop",3,"May"
112,"2024-06-28",2024,"Harvesting",3,"Rapeseed","Main crop","5.58494492699867,51.9912086224327","IT","Vallevecchia","POLYGON ((5.586601 51.991499, 5.584078 51.990426, 5.583459 51.990987, 5.583459 51.990987, 5.58554 51.991926, 5.586193 51.991665, 5.586601 51.991499))","Winter crop",3,"June"
112,"2024-11-18",2024,"Sowing",2,"Winter wheat","Cover crop","5.58494492699867,51.9912086224327","IT","Vallevecchia","POLYGON ((5.586601 51.991499, 5.584078 51.990426, 5.583459 51.990987, 5.583459 51.990987, 5.58554 51.991926, 5.586193 51.991665, 5.586601 51.991499))","Winter crop",2,"November"
112,"2024-07-16",2024,"Sowing",2,"Mixture","Cover crop","5.58494492699867,51.9912086224327","IT","Vallevecchia","POLYGON ((5.586601 51.991499, 5.584078 51.990426, 5.583459 51.990987, 5.583459 51.990987, 5.58554 51.991926, 5.586193 51.991665, 5.586601 51.991499))","Cover crop",2,"July"
20,"2024-07-01",2024,"Harvesting",3,"Winter wheat","Main crop","5.58494492699867,51.9912086224327","IT","Vallevecchia","POLYGON ((5.586601 51.991499, 5.584078 51.990426, 5.583459 51.990987, 5.583459 51.990987, 5.58554 51.991926, 5.586193 51.991665, 5.586601 51.991499))","Winter crop",3,"July"
20,"2024-01-14",2024,"Sowing",2,"Winter wheat","Main crop","5.58494492699867,51.9912086224327","IT","Vallevecchia","POLYGON ((5.586601 51.991499, 5.584078 51.990426, 5.583459 51.990987, 5.583459 51.990987, 5.58554 51.991926, 5.586193 51.991665, 5.586601 51.991499))","Winter crop",2,"January"
20,"2023-05-09",2023,"Sowing",2,"Corn","Main crop","5.58494492699867,51.9912086224327","IT","Vallevecchia","POLYGON ((5.586601 51.991499, 5.584078 51.990426, 5.583459 51.990987, 5.583459 51.990987, 5.58554 51.991926, 5.586193 51.991665, 5.586601 51.991499))","Summer crop",2,"May"
20,"2023-10-03",2023,"Harvesting",3,"Corn","Main crop","5.58582874661929,51.9906767222273","IT","Vallevecchia","POLYGON ((5.584102 51.990356, 5.584101 51.990358, 5.584101 51.990358, 5.584142 51.990368, 5.584081 51.990423, 5.584081 51.990423, 5.584081 51.990423, 5.586601 51.991499, 5.586744 51.991441, 5.587792 51.991025, 5.586161 51.990353, 5.584792 51.989786, 5.584791 51.989786, 5.584102 51.990356),(5.584791 51.989786, 5.584791 51.989786, 5.584791 51.989786, 5.584791 51.989786, 5.584791 51.989786))","Summer crop",3,"October"
23,"2024-11-18",2024,"Sowing",2,"Vetch","Cover crop","5.58338278244032,51.9921164574677","IT","Vallevecchia","POLYGON ((5.582345 51.991932, 5.581059 51.993107, 5.581043 51.993121, 5.581043 51.993121, 5.581259 51.993216, 5.582454 51.992187, 5.58291 51.992389, 5.581644 51.993386, 5.581747 51.993431, 5.583852 51.992595, 5.585538 51.991925, 5.583483 51.990998, 5.583468 51.990991, 5.583459 51.990987, 5.583459 51.990987, 5.583459 51.990987, 5.582345 51.991932, 5.582345 51.991932))","Cover crop",2,"November"
23,"2023-05-09",2023,"Sowing",2,"Corn","Main crop","5.58338278244032,51.9921164574677","IT","Vallevecchia","POLYGON ((5.582345 51.991932, 5.581059 51.993107, 5.581043 51.993121, 5.581043 51.993121, 5.581259 51.993216, 5.582454 51.992187, 5.58291 51.992389, 5.581644 51.993386, 5.581747 51.993431, 5.583852 51.992595, 5.585538 51.991925, 5.583483 51.990998, 5.583468 51.990991, 5.583459 51.990987, 5.583459 51.990987, 5.583459 51.990987, 5.582345 51.991932, 5.582345 51.991932))","Summer crop",2,"May"
23,"2023-10-03",2023,"Harvesting",3,"Corn","Main crop","5.58338278244032,51.9921164574677","IT","Vallevecchia","POLYGON ((5.582345 51.991932, 5.581059 51.993107, 5.581043 51.993121, 5.581043 51.993121, 5.581259 51.993216, 5.582454 51.992187, 5.58291 51.992389, 5.581644 51.993386, 5.581747 51.993431, 5.583852 51.992595, 5.585538 51.991925, 5.583483 51.990998, 5.583468 51.990991, 5.583459 51.990987, 5.583459 51.990987, 5.583459 51.990987, 5.582345 51.991932, 5.582345 51.991932))","Summer crop",3,"October"
23,"2024-07-01",2024,"Harvesting",3,"Winter wheat","Main crop","5.58338278244032,51.9921164574677","IT","Vallevecchia","POLYGON ((5.582345 51.991932, 5.581059 51.993107, 5.581043 51.993121, 5.581043 51.993121, 5.581259 51.993216, 5.582454 51.992187, 5.58291 51.992389, 5.581644 51.993386, 5.581747 51.993431, 5.583852 51.992595, 5.585538 51.991925, 5.583483 51.990998, 5.583468 51.990991, 5.583459 51.990987, 5.583459 51.990987, 5.583459 51.990987, 5.582345 51.991932, 5.582345 51.991932))","Winter crop",3,"July"
23,"2024-01-14",2024,"Sowing",2,"Winter wheat","Main crop","6.65107163923175,52.958850907507","IT","Vallevecchia","POLYGON ((6.649251 52.959489, 6.652655 52.959664, 6.652985 52.958251, 6.649426 52.958024, 6.649251 52.959489))","Winter crop",2,"January"
94,"2023-05-30",2023,"Harvesting",3,"Winter wheat","Main crop","6.65107163923175,52.958850907507","IT","Vallevecchia","POLYGON ((6.649251 52.959489, 6.652655 52.959664, 6.652985 52.958251, 6.649426 52.958024, 6.649251 52.959489))","Winter crop",3,"May"
94,"2024-11-13",2024,"Harvesting",3,"Soybean","Main crop","6.65107163923175,52.958850907507","IT","Vallevecchia","POLYGON ((6.649251 52.959489, 6.652655 52.959664, 6.652985 52.958251, 6.649426 52.958024, 6.649251 52.959489))","Summer crop",3,"November"
101,"2024-11-13",2024,"Harvesting",3,"Soybean","Main crop","6.65107163923175,52.958850907507","IT","Vallevecchia","POLYGON ((6.649251 52.959489, 6.652655 52.959664, 6.652985 52.958251, 6.649426 52.958024, 6.649251 52.959489))","Summer crop",3,"November"
101,"2023-05-30",2023,"Harvesting",3,"Winter wheat","Main crop","6.65107163923175,52.958850907507","IT","Vallevecchia","POLYGON ((6.649251 52.959489, 6.652655 52.959664, 6.652985 52.958251, 6.649426 52.958024, 6.649251 52.959489))","Winter crop",3,"May"
101,"2024-01-13",2024,"Sowing",2,"Winter barley","Cover crop","6.65107163923175,52.958850907507","IT","Vallevecchia","POLYGON ((6.649251 52.959489, 6.652655 52.959664, 6.652985 52.958251, 6.649426 52.958024, 6.649251 52.959489))","Winter crop",2,"January"
101,"2024-06-22",2024,"Termination cover crop",3,"Soybean","Main crop","6.65135155145233,52.9575159834119","IT","Vallevecchia","POLYGON ((6.649442 52.958003, 6.653 52.95823, 6.653351 52.957044, 6.649607 52.956807, 6.649442 52.958003))","Summer crop",3,"June"
101,"2024-11-15",2024,"Sowing",2,"Vetch + ryegrass","Cover crop","6.65135155145233,52.9575159834119","IT","Vallevecchia","POLYGON ((6.649442 52.958003, 6.653 52.95823, 6.653351 52.957044, 6.649607 52.956807, 6.649442 52.958003))","Cover crop",2,"November"
94,"2024-07-01",2024,"Sowing",2,"Soybean","Main crop","6.65135155145233,52.9575159834119","IT","Vallevecchia","POLYGON ((6.649442 52.958003, 6.653 52.95823, 6.653351 52.957044, 6.649607 52.956807, 6.649442 52.958003))","Summer crop",2,"July"
93,"2024-07-01",2024,"Sowing",2,"Soybean","Main crop","6.65135155145233,52.9575159834119","IT","Vallevecchia","POLYGON ((6.649442 52.958003, 6.653 52.95823, 6.653351 52.957044, 6.649607 52.956807, 6.649442 52.958003))","Summer crop",2,"July"
93,"2024-11-13",2024,"Harvesting",3,"Soybean","Main crop","6.65135155145233,52.9575159834119","IT","Vallevecchia","POLYGON ((6.649442 52.958003, 6.653 52.95823, 6.653351 52.957044, 6.649607 52.956807, 6.649442 52.958003))","Summer crop",3,"November"
93,"2023-05-30",2023,"Harvesting",3,"Winter wheat","Main crop","6.65135155145233,52.9575159834119","IT","Vallevecchia","POLYGON ((6.649442 52.958003, 6.653 52.95823, 6.653351 52.957044, 6.649607 52.956807, 6.649442 52.958003))","Winter crop",3,"May"
60,"2024-07-01",2024,"Sowing",2,"Soybean","Main crop","5.6505862203882,51.9961996291295","IT","Vallevecchia","POLYGON ((5.648435 51.99578, 5.64807 51.996049, 5.648495 51.996122, 5.649774 51.99636, 5.649805 51.996326, 5.649842 51.996321, 5.652722 51.99687, 5.652773 51.996826, 5.653057 51.996399, 5.653019 51.996386, 5.649581 51.995711, 5.648804 51.995535, 5.648804 51.995535, 5.648435 51.99578))","Summer crop",2,"July"
60,"2023-10-03",2023,"Harvesting",3,"Corn","Main crop","5.6505862203882,51.9961996291295","IT","Vallevecchia","POLYGON ((5.648435 51.99578, 5.64807 51.996049, 5.648495 51.996122, 5.649774 51.99636, 5.649805 51.996326, 5.649842 51.996321, 5.652722 51.99687, 5.652773 51.996826, 5.653057 51.996399, 5.653019 51.996386, 5.649581 51.995711, 5.648804 51.995535, 5.648804 51.995535, 5.648435 51.99578))","Summer crop",3,"October"
60,"2023-05-23",2023,"Sowing",2,"Corn","Main crop","5.65194883616316,51.997555634739","IT","Vallevecchia","POLYGON ((5.652148 51.99764, 5.652634 51.996934, 5.652116 51.996832, 5.651287 51.998176, 5.651432 51.998205, 5.65158 51.998239, 5.651804 51.99829, 5.652148 51.99764))","Summer crop",2,"May"
60,"2024-11-13",2024,"Harvesting",3,"Soybean","Main crop","5.65194883616316,51.997555634739","IT","Vallevecchia","POLYGON ((5.652148 51.99764, 5.652634 51.996934, 5.652116 51.996832, 5.651287 51.998176, 5.651432 51.998205, 5.65158 51.998239, 5.651804 51.99829, 5.652148 51.99764))","Summer crop",3,"November"
101,"2024-07-05",2024,"Sowing",2,"Soybean","Main crop","6.65484367051153,52.9674231379125","IT","Vallevecchia","POLYGON ((6.653052 52.967822, 6.655823 52.968417, 6.656393 52.967407, 6.65647 52.967066, 6.656295 52.966863, 6.653815 52.966491, 6.653052 52.967822))","Summer crop",2,"July"
31,"2024-11-12",2024,"Sowing",2,"Winter wheat","Main crop","6.65484367051153,52.9674231379125","IT","Vallevecchia","POLYGON ((6.653052 52.967822, 6.655823 52.968417, 6.656393 52.967407, 6.65647 52.967066, 6.656295 52.966863, 6.653815 52.966491, 6.653052 52.967822))","Winter crop",2,"November"
31,"2024-10-01",2024,"Harvesting",3,"Corn","Main crop","6.6538294888521,52.9646980602676","IT","Vallevecchia","POLYGON ((6.652077 52.963796, 6.651817 52.964877, 6.655532 52.96554, 6.656035 52.964634, 6.652077 52.963796))","Summer crop",3,"October"
31,"2023-10-05",2023,"Harvesting",3,"Soybean","Main crop","6.6538294888521,52.9646980602676","IT","Vallevecchia","POLYGON ((6.652077 52.963796, 6.651817 52.964877, 6.655532 52.96554, 6.656035 52.964634, 6.652077 52.963796))","Summer crop",3,"October"
31,"2024-05-14",2024,"Sowing",2,"Corn","Main crop","6.6538294888521,52.9646980602676","IT","Vallevecchia","POLYGON ((6.652077 52.963796, 6.651817 52.964877, 6.655532 52.96554, 6.656035 52.964634, 6.652077 52.963796))","Summer crop",2,"May"
31,"2023-05-30",2023,"Sowing",2,"Soybean","Main crop","6.6538294888521,52.9646980602676","IT","Vallevecchia","POLYGON ((6.652077 52.963796, 6.651817 52.964877, 6.655532 52.96554, 6.656035 52.964634, 6.652077 52.963796))","Summer crop",2,"May"
38,"2023-05-31",2023,"Sowing",2,"Soybean","Main crop","6.6538294888521,52.9646980602676","IT","Vallevecchia","POLYGON ((6.652077 52.963796, 6.651817 52.964877, 6.655532 52.96554, 6.656035 52.964634, 6.652077 52.963796))","Summer crop",2,"May"
38,"2024-10-01",2024,"Harvesting",3,"Corn","Main crop","5.65360226919071,51.9900136291095","IT","Vallevecchia","POLYGON ((5.653875 51.988588, 5.652794 51.990555, 5.653955 51.990808, 5.65426 51.990267, 5.654248 51.990264, 5.654247 51.990266, 5.653876 51.990194, 5.653612 51.990144, 5.653819 51.989761, 5.653856 51.989691, 5.653852 51.98969, 5.654167 51.989108, 5.654393 51.9887, 5.654389 51.988699, 5.654389 51.988699, 5.65439 51.988697, 5.653875 51.988588),(5.65373 51.989522, 5.653441 51.989461, 5.653912 51.988602, 5.654202 51.988662, 5.65373 51.989522))","Summer crop",3,"October"
38,"2023-10-05",2023,"Harvesting",3,"Soybean","Main crop","5.65360226919071,51.9900136291095","IT","Vallevecchia","POLYGON ((5.653875 51.988588, 5.652794 51.990555, 5.653955 51.990808, 5.65426 51.990267, 5.654248 51.990264, 5.654247 51.990266, 5.653876 51.990194, 5.653612 51.990144, 5.653819 51.989761, 5.653856 51.989691, 5.653852 51.98969, 5.654167 51.989108, 5.654393 51.9887, 5.654389 51.988699, 5.654389 51.988699, 5.65439 51.988697, 5.653875 51.988588),(5.65373 51.989522, 5.653441 51.989461, 5.653912 51.988602, 5.654202 51.988662, 5.65373 51.989522))","Summer crop",3,"October"
38,"2024-11-12",2024,"Sowing",2,"Winter wheat","Main crop","5.65360226919071,51.9900136291095","IT","Vallevecchia","POLYGON ((5.653875 51.988588, 5.652794 51.990555, 5.653955 51.990808, 5.65426 51.990267, 5.654248 51.990264, 5.654247 51.990266, 5.653876 51.990194, 5.653612 51.990144, 5.653819 51.989761, 5.653856 51.989691, 5.653852 51.98969, 5.654167 51.989108, 5.654393 51.9887, 5.654389 51.988699, 5.654389 51.988699, 5.65439 51.988697, 5.653875 51.988588),(5.65373 51.989522, 5.653441 51.989461, 5.653912 51.988602, 5.654202 51.988662, 5.65373 51.989522))","Winter crop",2,"November"
38,"2024-05-14",2024,"Sowing",2,"Corn","Main crop","5.65360226919071,51.9900136291095","IT","Vallevecchia","POLYGON ((5.653875 51.988588, 5.652794 51.990555, 5.653955 51.990808, 5.65426 51.990267, 5.654248 51.990264, 5.654247 51.990266, 5.653876 51.990194, 5.653612 51.990144, 5.653819 51.989761, 5.653856 51.989691, 5.653852 51.98969, 5.654167 51.989108, 5.654393 51.9887, 5.654389 51.988699, 5.654389 51.988699, 5.65439 51.988697, 5.653875 51.988588),(5.65373 51.989522, 5.653441 51.989461, 5.653912 51.988602, 5.654202 51.988662, 5.65373 51.989522))","Summer crop",2,"May"
88,"2023-09-04",2023,"Harrowing",1,"Rapeseed","Main crop","12.9635650842837,45.6349222315194","IT","Vallevecchia","MULTIPOLYGON (((12.96165 45.632675, 12.960865 45.633738, 12.960873 45.63399, 12.960862 45.634145, 12.960819 45.634332, 12.960794 45.634428, 12.96175 45.633136, 12.962415 45.632241, 12.962067 45.632116, 12.96165 45.632675)),((12.963711 45.633762, 12.962917 45.634834, 12.961952 45.636148, 12.962298 45.636273, 12.963104 45.635183, 12.964004 45.633969, 12.963817 45.633856, 12.963711 45.633762)),((12.964306 45.63565, 12.963515 45.636715, 12.9638 45.636817, 12.964655 45.635665, 12.965571 45.634422, 12.96526 45.634365, 12.964306 45.63565)),((12.963829 45.636827, 12.964176 45.636949, 12.965995 45.634497, 12.965782 45.634459, 12.965603 45.634427, 12.963829 45.636827)))","Winter crop",1,"September"
85,"2024-11-18",2024,"Ploughing",1,"Other","Cover crop","12.9561638093663,45.6336483082569","IT","Vallevecchia","MULTIPOLYGON (((12.953344 45.632336, 12.953205 45.632534, 12.953171 45.632584, 12.959185 45.634739, 12.959363 45.634507, 12.953344 45.632336)),((12.953157 45.632605, 12.953114 45.632669, 12.953041 45.632783, 12.953019 45.632823, 12.95901 45.634961, 12.959011 45.634961, 12.959048 45.634918, 12.95917 45.634759, 12.953157 45.632605)))","Cover crop",1,"November"
